target_project,used_project,wait_days,method,n_tree_bst,theta_imb_bst,theta_cl_bst,gmean_bst,r1_bst,r0_bst,mcc_bst
npm,['homebrew'],15,odasc_aio,10,0.99,0.8,0.47922,0.49411,0.53766,0.02854
npm,['tensorflow'],15,odasc_aio,10,0.99,0.8,0.47922,0.49411,0.53766,0.02854
npm,['vscode'],15,odasc_aio,10,0.99,0.8,0.47922,0.49411,0.53766,0.02854
npm,['camel'],15,odasc_aio,10,0.99,0.8,0.47888,0.62648,0.42979,0.06637
npm,['neutron'],15,odasc_aio,10,0.99,0.8,0.47886,0.48433,0.54754,0.02856
npm,['brackets'],15,odasc_aio,10,0.99,0.8,0.47876,0.49437,0.53632,0.02742
npm,['pytorch'],15,odasc_aio,10,0.99,0.8,0.47876,0.49437,0.53632,0.02742
npm,['wp-calypso'],15,odasc_aio,10,0.99,0.8,0.47876,0.49437,0.53632,0.02742
npm,['nova'],15,odasc_aio,10,0.99,0.8,0.47805,0.39663,0.63757,0.03354
npm,['tomcat'],15,odasc_aio,10,0.99,0.8,0.46419,0.73024,0.32948,0.06291
npm,['elasticsearch'],15,odasc_aio,10,0.99,0.8,0.45598,0.46465,0.57652,0.0478
npm,['django'],15,odasc_aio,10,0.99,0.8,0.44699,0.80353,0.27289,0.08696
npm,['broadleaf'],15,odasc_aio,10,0.99,0.8,0.44027,0.29309,0.78255,0.0891
npm,['npm'],15,oob,15,0.95,-1,0.48813,0.36937,0.6971,0.07117
npm,['jgroups'],15,oob_aio,15,0.95,-1,0.58864,0.55522,0.66061,0.22534
npm,['rails'],15,oob_aio,15,0.95,-1,0.56966,0.61562,0.59556,0.22544
npm,['django'],15,oob_aio,15,0.95,-1,0.52631,0.46502,0.64007,0.11333
npm,['brackets'],15,oob_aio,15,0.95,-1,0.48847,0.36987,0.6971,0.07169
npm,['pytorch'],15,oob_aio,15,0.95,-1,0.48847,0.36987,0.6971,0.07169
npm,['wp-calypso'],15,oob_aio,15,0.95,-1,0.48847,0.36987,0.6971,0.07169
npm,['neutron'],15,oob_aio,15,0.95,-1,0.48835,0.36998,0.69675,0.07145
npm,['ansible'],15,oob_aio,15,0.95,-1,0.48813,0.36937,0.6971,0.07117
npm,['corefx'],15,oob_aio,15,0.95,-1,0.48813,0.36937,0.6971,0.07117
npm,['fabric'],15,oob_aio,15,0.95,-1,0.48813,0.36937,0.6971,0.07117
npm,['googleflutter'],15,oob_aio,15,0.95,-1,0.48813,0.36937,0.6971,0.07117
npm,['homebrew'],15,oob_aio,15,0.95,-1,0.48813,0.36937,0.6971,0.07117
npm,['tensorflow'],15,oob_aio,15,0.95,-1,0.48813,0.36937,0.6971,0.07117
npm,['vscode'],15,oob_aio,15,0.95,-1,0.48813,0.36937,0.6971,0.07117
npm,['panda'],15,oob_aio,15,0.95,-1,0.48679,0.36546,0.73207,0.11608
npm,['camel'],15,oob_aio,15,0.95,-1,0.47968,0.33146,0.77891,0.13379
npm,['nova'],15,oob_aio,15,0.95,-1,0.47203,0.34711,0.70075,0.052
npm,['rust'],15,oob_aio,15,0.95,-1,0.47187,0.34318,0.71301,0.06417
npm,['node'],15,oob_aio,15,0.95,-1,0.43089,0.23082,0.88517,0.14923
npm,['tomcat'],15,oob_aio,15,0.95,-1,0.3865,0.19917,0.86154,0.08435
npm,['elasticsearch'],15,oob_aio,15,0.95,-1,0.38098,0.19585,0.79644,-0.00038
npm,['broadleaf'],15,oob_aio,15,0.95,-1,0.23747,0.07222,0.93802,0.01865
npm,['npm'],15,pbsa,20,0.99,0,0.47992,0.35502,0.72956,0.08833
npm,['django'],15,pbsa_aio,20,0.99,0,0.57866,0.6952,0.52662,0.23402
npm,['rails'],15,pbsa_aio,20,0.99,0,0.54461,0.65697,0.50523,0.17274
npm,['panda'],15,pbsa_aio,20,0.99,0,0.54037,0.48645,0.66873,0.16804
npm,['tomcat'],15,pbsa_aio,20,0.99,0,0.51154,0.55743,0.56335,0.14312
npm,['jgroups'],15,pbsa_aio,20,0.99,0,0.49394,0.72816,0.37897,0.12014
npm,['brackets'],15,pbsa_aio,20,0.99,0,0.48118,0.35648,0.73015,0.09067
npm,['pytorch'],15,pbsa_aio,20,0.99,0,0.48118,0.35648,0.73015,0.09067
npm,['wp-calypso'],15,pbsa_aio,20,0.99,0,0.48118,0.35648,0.73015,0.09067
npm,['neutron'],15,pbsa_aio,20,0.99,0,0.48101,0.35662,0.72924,0.0895
npm,['ansible'],15,pbsa_aio,20,0.99,0,0.47992,0.35502,0.72956,0.08833
npm,['corefx'],15,pbsa_aio,20,0.99,0,0.47992,0.35502,0.72956,0.08833
npm,['fabric'],15,pbsa_aio,20,0.99,0,0.47992,0.35502,0.72956,0.08833
npm,['googleflutter'],15,pbsa_aio,20,0.99,0,0.47992,0.35502,0.72956,0.08833
npm,['homebrew'],15,pbsa_aio,20,0.99,0,0.47992,0.35502,0.72956,0.08833
npm,['tensorflow'],15,pbsa_aio,20,0.99,0,0.47992,0.35502,0.72956,0.08833
npm,['vscode'],15,pbsa_aio,20,0.99,0,0.47992,0.35502,0.72956,0.08833
npm,['camel'],15,pbsa_aio,20,0.99,0,0.45581,0.84473,0.27862,0.15054
npm,['rust'],15,pbsa_aio,20,0.99,0,0.45225,0.30003,0.76328,0.07436
npm,['nova'],15,pbsa_aio,20,0.99,0,0.4473,0.29844,0.75098,0.05641
npm,['node'],15,pbsa_aio,20,0.99,0,0.43432,0.55144,0.58443,0.18227
npm,['elasticsearch'],15,pbsa_aio,20,0.99,0,0.41106,0.27092,0.75251,0.02286
npm,['broadleaf'],15,pbsa_aio,20,0.99,0,0.3994,0.28565,0.71072,-0.00259
panda,['panda'],15,odasc,20,0.95,0.8,0.62889,0.59709,0.70937,0.30813
panda,['fabric'],15,odasc_aio,20,0.95,0.8,0.661,0.7087,0.66238,0.37435
panda,['rails'],15,odasc_aio,20,0.95,0.8,0.64788,0.83638,0.50697,0.36726
panda,['ansible'],15,odasc_aio,20,0.95,0.8,0.64271,0.62933,0.70196,0.33207
panda,['brackets'],15,odasc_aio,20,0.95,0.8,0.64271,0.62933,0.70196,0.33207
panda,['corefx'],15,odasc_aio,20,0.95,0.8,0.64271,0.62933,0.70196,0.33207
panda,['googleflutter'],15,odasc_aio,20,0.95,0.8,0.64271,0.62933,0.70196,0.33207
panda,['homebrew'],15,odasc_aio,20,0.95,0.8,0.64271,0.62933,0.70196,0.33207
panda,['pytorch'],15,odasc_aio,20,0.95,0.8,0.64271,0.62933,0.70196,0.33207
panda,['tensorflow'],15,odasc_aio,20,0.95,0.8,0.64271,0.62933,0.70196,0.33207
panda,['vscode'],15,odasc_aio,20,0.95,0.8,0.64271,0.62933,0.70196,0.33207
panda,['wp-calypso'],15,odasc_aio,20,0.95,0.8,0.64271,0.62933,0.70196,0.33207
panda,['elasticsearch'],15,odasc_aio,20,0.95,0.8,0.62703,0.71853,0.59438,0.32155
panda,['rust'],15,odasc_aio,20,0.95,0.8,0.61601,0.70917,0.58757,0.30647
panda,['neutron'],15,odasc_aio,20,0.95,0.8,0.60025,0.53402,0.73369,0.2733
panda,['npm'],15,odasc_aio,20,0.95,0.8,0.578,0.74378,0.50307,0.26252
panda,['broadleaf'],15,odasc_aio,20,0.95,0.8,0.54234,0.52591,0.65974,0.19213
panda,['jgroups'],15,odasc_aio,20,0.95,0.8,0.4605,0.77123,0.30554,0.10081
panda,['node'],15,odasc_aio,20,0.95,0.8,0.45424,0.87088,0.26383,0.17044
panda,['tomcat'],15,odasc_aio,20,0.95,0.8,0.452,0.87065,0.26638,0.18263
panda,['camel'],15,odasc_aio,20,0.95,0.8,0.42818,0.8827,0.23818,0.17262
panda,['nova'],15,odasc_aio,20,0.95,0.8,0.37316,0.86756,0.24889,0.17835
panda,['django'],15,odasc_aio,20,0.95,0.8,0.32867,0.90482,0.14399,0.09156
panda,['panda'],15,oob,5,0.95,-1,0.54182,0.40147,0.7979,0.21503
panda,['rails'],15,oob_aio,5,0.95,-1,0.66437,0.67978,0.65622,0.33919
panda,['fabric'],15,oob_aio,5,0.95,-1,0.64368,0.59047,0.7558,0.35045
panda,['rust'],15,oob_aio,5,0.95,-1,0.62936,0.64067,0.67209,0.31619
panda,['npm'],15,oob_aio,5,0.95,-1,0.61909,0.63957,0.65455,0.29723
panda,['node'],15,oob_aio,5,0.95,-1,0.56962,0.51297,0.67765,0.19435
panda,['tomcat'],15,oob_aio,5,0.95,-1,0.56103,0.694,0.49793,0.20164
panda,['elasticsearch'],15,oob_aio,5,0.95,-1,0.55016,0.69129,0.51003,0.21716
panda,['ansible'],15,oob_aio,5,0.95,-1,0.54182,0.40147,0.7979,0.21503
panda,['brackets'],15,oob_aio,5,0.95,-1,0.54182,0.40147,0.7979,0.21503
panda,['corefx'],15,oob_aio,5,0.95,-1,0.54182,0.40147,0.7979,0.21503
panda,['googleflutter'],15,oob_aio,5,0.95,-1,0.54182,0.40147,0.7979,0.21503
panda,['homebrew'],15,oob_aio,5,0.95,-1,0.54182,0.40147,0.7979,0.21503
panda,['pytorch'],15,oob_aio,5,0.95,-1,0.54182,0.40147,0.7979,0.21503
panda,['tensorflow'],15,oob_aio,5,0.95,-1,0.54182,0.40147,0.7979,0.21503
panda,['vscode'],15,oob_aio,5,0.95,-1,0.54182,0.40147,0.7979,0.21503
panda,['wp-calypso'],15,oob_aio,5,0.95,-1,0.54182,0.40147,0.7979,0.21503
panda,['camel'],15,oob_aio,5,0.95,-1,0.53803,0.4005,0.76647,0.18418
panda,['jgroups'],15,oob_aio,5,0.95,-1,0.52952,0.64772,0.47113,0.12609
panda,['nova'],15,oob_aio,5,0.95,-1,0.51343,0.5392,0.58585,0.13112
panda,['neutron'],15,oob_aio,5,0.95,-1,0.51303,0.36426,0.80873,0.18883
panda,['broadleaf'],15,oob_aio,5,0.95,-1,0.50858,0.37175,0.8383,0.23933
panda,['django'],15,oob_aio,5,0.95,-1,0.48328,0.66543,0.39593,0.07068
panda,['panda'],15,pbsa,20,0.99,0,0.56781,0.43802,0.79749,0.24895
panda,['rails'],15,pbsa_aio,20,0.99,0,0.66478,0.78934,0.56346,0.3649
panda,['fabric'],15,pbsa_aio,20,0.99,0,0.65236,0.65247,0.71117,0.36755
panda,['elasticsearch'],15,pbsa_aio,20,0.99,0,0.62051,0.71018,0.60515,0.32831
panda,['node'],15,pbsa_aio,20,0.99,0,0.6063,0.59549,0.63735,0.23608
panda,['npm'],15,pbsa_aio,20,0.99,0,0.58864,0.76282,0.53307,0.31952
panda,['ansible'],15,pbsa_aio,20,0.99,0,0.56781,0.43802,0.79749,0.24895
panda,['brackets'],15,pbsa_aio,20,0.99,0,0.56781,0.43802,0.79749,0.24895
panda,['corefx'],15,pbsa_aio,20,0.99,0,0.56781,0.43802,0.79749,0.24895
panda,['googleflutter'],15,pbsa_aio,20,0.99,0,0.56781,0.43802,0.79749,0.24895
panda,['homebrew'],15,pbsa_aio,20,0.99,0,0.56781,0.43802,0.79749,0.24895
panda,['pytorch'],15,pbsa_aio,20,0.99,0,0.56781,0.43802,0.79749,0.24895
panda,['tensorflow'],15,pbsa_aio,20,0.99,0,0.56781,0.43802,0.79749,0.24895
panda,['vscode'],15,pbsa_aio,20,0.99,0,0.56781,0.43802,0.79749,0.24895
panda,['wp-calypso'],15,pbsa_aio,20,0.99,0,0.56781,0.43802,0.79749,0.24895
panda,['neutron'],15,pbsa_aio,20,0.99,0,0.52771,0.37937,0.81607,0.21233
panda,['broadleaf'],15,pbsa_aio,20,0.99,0,0.51538,0.35048,0.84043,0.21247
panda,['nova'],15,pbsa_aio,20,0.99,0,0.49887,0.64391,0.48447,0.146
panda,['jgroups'],15,pbsa_aio,20,0.99,0,0.46995,0.89961,0.26658,0.21947
panda,['camel'],15,pbsa_aio,20,0.99,0,0.43497,0.83683,0.28068,0.13929
panda,['rust'],15,pbsa_aio,20,0.99,0,0.42655,0.83318,0.31516,0.2046
panda,['django'],15,pbsa_aio,20,0.99,0,0.24535,0.77675,0.14876,-0.08177
panda,['tomcat'],15,pbsa_aio,20,0.99,0,0.18551,0.93271,0.09488,0.01257
pytorch,['pytorch'],15,odasc,30,0.95,0.9,0.4022,0.22183,0.84266,0.0605
pytorch,['neutron'],15,odasc_aio,30,0.95,0.9,0.5318,0.53533,0.61378,0.16959
pytorch,['node'],15,odasc_aio,30,0.95,0.9,0.50873,0.56153,0.49998,0.06894
pytorch,['brackets'],15,odasc_aio,30,0.95,0.9,0.50653,0.58972,0.47199,0.06995
pytorch,['fabric'],15,odasc_aio,30,0.95,0.9,0.49963,0.38518,0.68555,0.08012
pytorch,['elasticsearch'],15,odasc_aio,30,0.95,0.9,0.49769,0.40506,0.69525,0.11634
pytorch,['ansible'],15,odasc_aio,30,0.95,0.9,0.4817,0.39622,0.70494,0.09461
pytorch,['jgroups'],15,odasc_aio,30,0.95,0.9,0.47473,0.41732,0.61815,0.04811
pytorch,['panda'],15,odasc_aio,30,0.95,0.9,0.47347,0.59028,0.40888,0.00876
pytorch,['django'],15,odasc_aio,30,0.95,0.9,0.44873,0.5402,0.46076,0.00718
pytorch,['wp-calypso'],15,odasc_aio,30,0.95,0.9,0.44489,0.2913,0.79298,0.08279
pytorch,['camel'],15,odasc_aio,30,0.95,0.9,0.44435,0.57533,0.42608,0.01006
pytorch,['npm'],15,odasc_aio,30,0.95,0.9,0.44241,0.42332,0.51808,-0.05448
pytorch,['tensorflow'],15,odasc_aio,30,0.95,0.9,0.44018,0.27095,0.83256,0.1066
pytorch,['nova'],15,odasc_aio,30,0.95,0.9,0.43597,0.48289,0.46598,-0.04873
pytorch,['rust'],15,odasc_aio,30,0.95,0.9,0.42293,0.58297,0.40815,-0.01474
pytorch,['rails'],15,odasc_aio,30,0.95,0.9,0.42141,0.59269,0.35357,-0.0521
pytorch,['vscode'],15,odasc_aio,30,0.95,0.9,0.42085,0.23198,0.8488,0.0874
pytorch,['homebrew'],15,odasc_aio,30,0.95,0.9,0.40351,0.22361,0.84327,0.06335
pytorch,['googleflutter'],15,odasc_aio,30,0.95,0.9,0.40299,0.20957,0.84843,0.06365
pytorch,['corefx'],15,odasc_aio,30,0.95,0.9,0.40118,0.21387,0.84434,0.06307
pytorch,['broadleaf'],15,odasc_aio,30,0.95,0.9,0.38921,0.28279,0.81142,0.09559
pytorch,['tomcat'],15,odasc_aio,30,0.95,0.9,0.38581,0.5452,0.39166,-0.06629
pytorch,['pytorch'],15,oob,30,0.95,-1,0.36352,0.1714,0.85675,0.02393
pytorch,['npm'],15,oob_aio,30,0.95,-1,0.51542,0.39164,0.71732,0.12307
pytorch,['brackets'],15,oob_aio,30,0.95,-1,0.5053,0.35061,0.75268,0.11388
pytorch,['rust'],15,oob_aio,30,0.95,-1,0.49993,0.38478,0.66322,0.05306
pytorch,['elasticsearch'],15,oob_aio,30,0.95,-1,0.4889,0.30907,0.83399,0.17444
pytorch,['node'],15,oob_aio,30,0.95,-1,0.47074,0.33766,0.72458,0.08186
pytorch,['fabric'],15,oob_aio,30,0.95,-1,0.46454,0.26973,0.83268,0.12584
pytorch,['tomcat'],15,oob_aio,30,0.95,-1,0.45667,0.38265,0.62825,0.01979
pytorch,['camel'],15,oob_aio,30,0.95,-1,0.45147,0.33936,0.71781,0.07065
pytorch,['rails'],15,oob_aio,30,0.95,-1,0.44551,0.32707,0.68028,0.0175
pytorch,['panda'],15,oob_aio,30,0.95,-1,0.44531,0.33597,0.65407,-0.00064
pytorch,['django'],15,oob_aio,30,0.95,-1,0.43665,0.36798,0.61209,-0.01101
pytorch,['jgroups'],15,oob_aio,30,0.95,-1,0.43656,0.29529,0.74924,0.06516
pytorch,['ansible'],15,oob_aio,30,0.95,-1,0.42859,0.24608,0.8381,0.08997
pytorch,['neutron'],15,oob_aio,30,0.95,-1,0.42438,0.28312,0.77103,0.07694
pytorch,['wp-calypso'],15,oob_aio,30,0.95,-1,0.41967,0.23917,0.81863,0.05817
pytorch,['tensorflow'],15,oob_aio,30,0.95,-1,0.39458,0.20922,0.8427,0.05151
pytorch,['nova'],15,oob_aio,30,0.95,-1,0.38269,0.25188,0.70471,-0.04231
pytorch,['googleflutter'],15,oob_aio,30,0.95,-1,0.37573,0.17896,0.85625,0.03759
pytorch,['vscode'],15,oob_aio,30,0.95,-1,0.36852,0.16763,0.86674,0.04069
pytorch,['homebrew'],15,oob_aio,30,0.95,-1,0.36237,0.17008,0.85727,0.02309
pytorch,['corefx'],15,oob_aio,30,0.95,-1,0.35677,0.16576,0.84766,0.00787
pytorch,['broadleaf'],15,oob_aio,30,0.95,-1,0.33414,0.18656,0.92079,0.1291
pytorch,['pytorch'],15,pbsa,20,0.99,0,0.33404,0.1735,0.83962,0.00735
pytorch,['node'],15,pbsa_aio,20,0.99,0,0.53211,0.4958,0.66844,0.19082
pytorch,['jgroups'],15,pbsa_aio,20,0.99,0,0.51436,0.46989,0.62845,0.11127
pytorch,['fabric'],15,pbsa_aio,20,0.99,0,0.50503,0.36481,0.73405,0.1054
pytorch,['django'],15,pbsa_aio,20,0.99,0,0.50276,0.49483,0.56411,0.07012
pytorch,['ansible'],15,pbsa_aio,20,0.99,0,0.49594,0.41846,0.72139,0.13163
pytorch,['tomcat'],15,pbsa_aio,20,0.99,0,0.48105,0.44093,0.61036,0.06652
pytorch,['npm'],15,pbsa_aio,20,0.99,0,0.47301,0.45623,0.55575,0.0174
pytorch,['camel'],15,pbsa_aio,20,0.99,0,0.47033,0.53995,0.48265,0.03361
pytorch,['elasticsearch'],15,pbsa_aio,20,0.99,0,0.46508,0.36861,0.6688,0.04897
pytorch,['panda'],15,pbsa_aio,20,0.99,0,0.45456,0.33506,0.68433,0.03305
pytorch,['rails'],15,pbsa_aio,20,0.99,0,0.41347,0.57297,0.34786,-0.08154
pytorch,['nova'],15,pbsa_aio,20,0.99,0,0.41205,0.33956,0.6436,-0.00847
pytorch,['neutron'],15,pbsa_aio,20,0.99,0,0.41127,0.27449,0.75587,0.04591
pytorch,['wp-calypso'],15,pbsa_aio,20,0.99,0,0.40617,0.30714,0.73639,0.04233
pytorch,['broadleaf'],15,pbsa_aio,20,0.99,0,0.39423,0.23555,0.75006,-0.01148
pytorch,['corefx'],15,pbsa_aio,20,0.99,0,0.38662,0.26569,0.76553,0.03066
pytorch,['googleflutter'],15,pbsa_aio,20,0.99,0,0.38089,0.2358,0.79415,0.03012
pytorch,['brackets'],15,pbsa_aio,20,0.99,0,0.37623,0.20899,0.77148,-0.01846
pytorch,['rust'],15,pbsa_aio,20,0.99,0,0.3734,0.82788,0.19257,0.02719
pytorch,['tensorflow'],15,pbsa_aio,20,0.99,0,0.36691,0.21478,0.82644,0.04206
pytorch,['vscode'],15,pbsa_aio,20,0.99,0,0.35364,0.19707,0.82241,0.0197
pytorch,['homebrew'],15,pbsa_aio,20,0.99,0,0.32967,0.16824,0.84168,0.00328
rails,['rails'],15,odasc,10,0.99,0.9,0.47142,0.71334,0.38186,0.10474
rails,['ansible'],15,odasc_aio,10,0.99,0.9,0.46986,0.71267,0.37965,0.10163
rails,['brackets'],15,odasc_aio,10,0.99,0.9,0.46986,0.71267,0.37965,0.10163
rails,['broadleaf'],15,odasc_aio,10,0.99,0.9,0.46986,0.71267,0.37965,0.10163
rails,['camel'],15,odasc_aio,10,0.99,0.9,0.46986,0.71267,0.37965,0.10163
rails,['corefx'],15,odasc_aio,10,0.99,0.9,0.46986,0.71267,0.37965,0.10163
rails,['django'],15,odasc_aio,10,0.99,0.9,0.46986,0.71267,0.37965,0.10163
rails,['elasticsearch'],15,odasc_aio,10,0.99,0.9,0.46986,0.71267,0.37965,0.10163
rails,['fabric'],15,odasc_aio,10,0.99,0.9,0.46986,0.71267,0.37965,0.10163
rails,['googleflutter'],15,odasc_aio,10,0.99,0.9,0.46986,0.71267,0.37965,0.10163
rails,['homebrew'],15,odasc_aio,10,0.99,0.9,0.46986,0.71267,0.37965,0.10163
rails,['neutron'],15,odasc_aio,10,0.99,0.9,0.46986,0.71267,0.37965,0.10163
rails,['node'],15,odasc_aio,10,0.99,0.9,0.46986,0.71267,0.37965,0.10163
rails,['nova'],15,odasc_aio,10,0.99,0.9,0.46986,0.71267,0.37965,0.10163
rails,['npm'],15,odasc_aio,10,0.99,0.9,0.46986,0.71267,0.37965,0.10163
rails,['panda'],15,odasc_aio,10,0.99,0.9,0.46986,0.71267,0.37965,0.10163
rails,['pytorch'],15,odasc_aio,10,0.99,0.9,0.46986,0.71267,0.37965,0.10163
rails,['rust'],15,odasc_aio,10,0.99,0.9,0.46986,0.71267,0.37965,0.10163
rails,['tensorflow'],15,odasc_aio,10,0.99,0.9,0.46986,0.71267,0.37965,0.10163
rails,['tomcat'],15,odasc_aio,10,0.99,0.9,0.46986,0.71267,0.37965,0.10163
rails,['vscode'],15,odasc_aio,10,0.99,0.9,0.46986,0.71267,0.37965,0.10163
rails,['wp-calypso'],15,odasc_aio,10,0.99,0.9,0.46986,0.71267,0.37965,0.10163
rails,['jgroups'],15,odasc_aio,10,0.99,0.9,0.34556,0.87901,0.16958,0.07268
rails,['rails'],15,oob,15,0.999,-1,0.4345,0.42128,0.59265,0.01466
rails,['jgroups'],15,oob_aio,15,0.999,-1,0.43985,0.64129,0.41971,0.07936
rails,['ansible'],15,oob_aio,15,0.999,-1,0.4345,0.42128,0.59265,0.01466
rails,['brackets'],15,oob_aio,15,0.999,-1,0.4345,0.42128,0.59265,0.01466
rails,['broadleaf'],15,oob_aio,15,0.999,-1,0.4345,0.42128,0.59265,0.01466
rails,['camel'],15,oob_aio,15,0.999,-1,0.4345,0.42128,0.59265,0.01466
rails,['corefx'],15,oob_aio,15,0.999,-1,0.4345,0.42128,0.59265,0.01466
rails,['django'],15,oob_aio,15,0.999,-1,0.4345,0.42128,0.59265,0.01466
rails,['elasticsearch'],15,oob_aio,15,0.999,-1,0.4345,0.42128,0.59265,0.01466
rails,['fabric'],15,oob_aio,15,0.999,-1,0.4345,0.42128,0.59265,0.01466
rails,['googleflutter'],15,oob_aio,15,0.999,-1,0.4345,0.42128,0.59265,0.01466
rails,['homebrew'],15,oob_aio,15,0.999,-1,0.4345,0.42128,0.59265,0.01466
rails,['neutron'],15,oob_aio,15,0.999,-1,0.4345,0.42128,0.59265,0.01466
rails,['node'],15,oob_aio,15,0.999,-1,0.4345,0.42128,0.59265,0.01466
rails,['nova'],15,oob_aio,15,0.999,-1,0.4345,0.42128,0.59265,0.01466
rails,['npm'],15,oob_aio,15,0.999,-1,0.4345,0.42128,0.59265,0.01466
rails,['panda'],15,oob_aio,15,0.999,-1,0.4345,0.42128,0.59265,0.01466
rails,['pytorch'],15,oob_aio,15,0.999,-1,0.4345,0.42128,0.59265,0.01466
rails,['rust'],15,oob_aio,15,0.999,-1,0.4345,0.42128,0.59265,0.01466
rails,['tensorflow'],15,oob_aio,15,0.999,-1,0.4345,0.42128,0.59265,0.01466
rails,['tomcat'],15,oob_aio,15,0.999,-1,0.4345,0.42128,0.59265,0.01466
rails,['vscode'],15,oob_aio,15,0.999,-1,0.4345,0.42128,0.59265,0.01466
rails,['wp-calypso'],15,oob_aio,15,0.999,-1,0.4345,0.42128,0.59265,0.01466
rails,['rails'],15,pbsa,20,0.99,0,0.5006,0.54535,0.53617,0.08428
rails,['ansible'],15,pbsa_aio,20,0.99,0,0.5006,0.54535,0.53617,0.08428
rails,['brackets'],15,pbsa_aio,20,0.99,0,0.5006,0.54535,0.53617,0.08428
rails,['broadleaf'],15,pbsa_aio,20,0.99,0,0.5006,0.54535,0.53617,0.08428
rails,['camel'],15,pbsa_aio,20,0.99,0,0.5006,0.54535,0.53617,0.08428
rails,['corefx'],15,pbsa_aio,20,0.99,0,0.5006,0.54535,0.53617,0.08428
rails,['django'],15,pbsa_aio,20,0.99,0,0.5006,0.54535,0.53617,0.08428
rails,['elasticsearch'],15,pbsa_aio,20,0.99,0,0.5006,0.54535,0.53617,0.08428
rails,['fabric'],15,pbsa_aio,20,0.99,0,0.5006,0.54535,0.53617,0.08428
rails,['googleflutter'],15,pbsa_aio,20,0.99,0,0.5006,0.54535,0.53617,0.08428
rails,['homebrew'],15,pbsa_aio,20,0.99,0,0.5006,0.54535,0.53617,0.08428
rails,['neutron'],15,pbsa_aio,20,0.99,0,0.5006,0.54535,0.53617,0.08428
rails,['node'],15,pbsa_aio,20,0.99,0,0.5006,0.54535,0.53617,0.08428
rails,['nova'],15,pbsa_aio,20,0.99,0,0.5006,0.54535,0.53617,0.08428
rails,['npm'],15,pbsa_aio,20,0.99,0,0.5006,0.54535,0.53617,0.08428
rails,['panda'],15,pbsa_aio,20,0.99,0,0.5006,0.54535,0.53617,0.08428
rails,['pytorch'],15,pbsa_aio,20,0.99,0,0.5006,0.54535,0.53617,0.08428
rails,['rust'],15,pbsa_aio,20,0.99,0,0.5006,0.54535,0.53617,0.08428
rails,['tensorflow'],15,pbsa_aio,20,0.99,0,0.5006,0.54535,0.53617,0.08428
rails,['tomcat'],15,pbsa_aio,20,0.99,0,0.5006,0.54535,0.53617,0.08428
rails,['vscode'],15,pbsa_aio,20,0.99,0,0.5006,0.54535,0.53617,0.08428
rails,['wp-calypso'],15,pbsa_aio,20,0.99,0,0.5006,0.54535,0.53617,0.08428
rails,['jgroups'],15,pbsa_aio,20,0.99,0,0.4483,0.74523,0.34213,0.10583
rust,['rust'],15,odasc,10,0.95,0.8,0.49354,0.71881,0.43398,0.13581
rust,['nova'],15,odasc_aio,10,0.95,0.8,0.5659,0.78616,0.49801,0.31482
rust,['npm'],15,odasc_aio,10,0.95,0.8,0.50633,0.51145,0.56803,0.07955
rust,['corefx'],15,odasc_aio,10,0.95,0.8,0.49407,0.71787,0.43623,0.1373
rust,['fabric'],15,odasc_aio,10,0.95,0.8,0.49407,0.71787,0.43623,0.1373
rust,['homebrew'],15,odasc_aio,10,0.95,0.8,0.49407,0.71787,0.43623,0.1373
rust,['tensorflow'],15,odasc_aio,10,0.95,0.8,0.49407,0.71787,0.43623,0.1373
rust,['vscode'],15,odasc_aio,10,0.95,0.8,0.49407,0.71787,0.43623,0.1373
rust,['pytorch'],15,odasc_aio,10,0.95,0.8,0.49406,0.71786,0.43623,0.13729
rust,['wp-calypso'],15,odasc_aio,10,0.95,0.8,0.49406,0.71786,0.43623,0.13729
rust,['neutron'],15,odasc_aio,10,0.95,0.8,0.49405,0.71787,0.43618,0.13724
rust,['ansible'],15,odasc_aio,10,0.95,0.8,0.49385,0.71804,0.43566,0.13687
rust,['brackets'],15,odasc_aio,10,0.95,0.8,0.49385,0.71804,0.43566,0.13687
rust,['googleflutter'],15,odasc_aio,10,0.95,0.8,0.49385,0.71804,0.43566,0.13687
rust,['elasticsearch'],15,odasc_aio,10,0.95,0.8,0.49355,0.73428,0.45245,0.18525
rust,['camel'],15,odasc_aio,10,0.95,0.8,0.49268,0.79145,0.43308,0.24915
rust,['tomcat'],15,odasc_aio,10,0.95,0.8,0.47972,0.84882,0.36147,0.23741
rust,['django'],15,odasc_aio,10,0.95,0.8,0.47329,0.80884,0.38694,0.21871
rust,['panda'],15,odasc_aio,10,0.95,0.8,0.47039,0.80672,0.43918,0.27525
rust,['node'],15,odasc_aio,10,0.95,0.8,0.46749,0.76839,0.44066,0.24223
rust,['jgroups'],15,odasc_aio,10,0.95,0.8,0.46724,0.74243,0.40185,0.1624
rust,['rails'],15,odasc_aio,10,0.95,0.8,0.39029,0.88185,0.25532,0.16261
rust,['broadleaf'],15,odasc_aio,10,0.95,0.8,0.31224,0.16042,0.91233,0.09034
rust,['rust'],15,oob,10,0.95,-1,0.50362,0.67116,0.49096,0.14964
rust,['panda'],15,oob_aio,10,0.95,-1,0.58814,0.73417,0.5595,0.32798
rust,['nova'],15,oob_aio,10,0.95,-1,0.55939,0.7279,0.54981,0.31288
