target_project,used_project,wait_days,method,gmean_bst,r1_bst,r0_bst,mcc_bst
tensorflow,['brackets'],15,pbsa,0.62893,0.58207,0.70954,0.30088
tensorflow,['broadleaf'],15,pbsa,0.63767,0.63174,0.67863,0.32014
tensorflow,['camel'],15,pbsa,0.67334,0.6599,0.6965,0.35953
tensorflow,['corefx'],15,pbsa,0.66803,0.71653,0.63826,0.36126
tensorflow,['django'],15,pbsa,0.59807,0.74139,0.52209,0.27922
tensorflow,['elasticsearch'],15,pbsa,0.65505,0.68186,0.65359,0.34443
tensorflow,['fabric'],15,pbsa,0.64176,0.70753,0.61884,0.33756
tensorflow,['googleflutter'],15,pbsa,0.63333,0.55314,0.74707,0.30941
tensorflow,['homebrew'],15,pbsa,0.62931,0.53462,0.75741,0.30278
tensorflow,['jgroups'],15,pbsa,0.63654,0.61595,0.6873,0.31043
tensorflow,['neutron'],15,pbsa,0.62903,0.67415,0.64337,0.333
tensorflow,['node'],15,pbsa,0.60736,0.68352,0.59352,0.29203
tensorflow,['nova'],15,pbsa,0.63444,0.64502,0.66789,0.32338
tensorflow,['npm'],15,pbsa,0.63809,0.71096,0.59984,0.32151
tensorflow,['panda'],15,pbsa,0.60897,0.69676,0.57723,0.2867
tensorflow,['pytorch'],15,pbsa,0.60916,0.50176,0.77393,0.28825
tensorflow,['rails'],15,pbsa,0.58812,0.76116,0.5106,0.28965
tensorflow,['rust'],15,pbsa,0.58843,0.7828,0.49436,0.29064
tensorflow,['tensorflow'],15,pbsa,0.62895,0.53387,0.75807,0.30288
tensorflow,['tomcat'],15,pbsa,0.60711,0.70955,0.56998,0.2968
tensorflow,['vscode'],15,pbsa,0.64104,0.5812,0.72917,0.31661
tensorflow,['wp-calypso'],15,pbsa,0.67459,0.61855,0.74343,0.36709
tomcat,['ansible'],15,pbsa,0.51439,0.36385,0.79802,0.18116
tomcat,['brackets'],15,pbsa,0.51439,0.36385,0.79802,0.18116
tomcat,['broadleaf'],15,pbsa,0.51649,0.36793,0.79957,0.18827
tomcat,['camel'],15,pbsa,0.5086,0.3298,0.85153,0.21311
tomcat,['corefx'],15,pbsa,0.51439,0.36385,0.79802,0.18116
tomcat,['django'],15,pbsa,0.56296,0.46224,0.72161,0.19854
tomcat,['elasticsearch'],15,pbsa,0.51738,0.37945,0.78306,0.18083
tomcat,['fabric'],15,pbsa,0.51439,0.36385,0.79802,0.18116
tomcat,['googleflutter'],15,pbsa,0.51439,0.36385,0.79802,0.18116
tomcat,['homebrew'],15,pbsa,0.51439,0.36385,0.79802,0.18116
tomcat,['jgroups'],15,pbsa,0.59174,0.65461,0.56518,0.22762
tomcat,['neutron'],15,pbsa,0.51439,0.36385,0.79802,0.18116
tomcat,['node'],15,pbsa,0.50741,0.35421,0.80913,0.18769
tomcat,['nova'],15,pbsa,0.51383,0.35949,0.80348,0.183
tomcat,['npm'],15,pbsa,0.52002,0.38094,0.78573,0.18476
tomcat,['panda'],15,pbsa,0.51007,0.35372,0.80563,0.18023
tomcat,['pytorch'],15,pbsa,0.51439,0.36385,0.79802,0.18116
tomcat,['rails'],15,pbsa,0.52638,0.42958,0.72253,0.17003
tomcat,['rust'],15,pbsa,0.51399,0.36294,0.79826,0.18054
tomcat,['tensorflow'],15,pbsa,0.51439,0.36385,0.79802,0.18116
tomcat,['tomcat'],15,pbsa,0.51439,0.36385,0.79802,0.18116
tomcat,['vscode'],15,pbsa,0.51439,0.36385,0.79802,0.18116
tomcat,['wp-calypso'],15,pbsa,0.51439,0.36385,0.79802,0.18116
vscode,['ansible'],15,pbsa,0.6183,0.60304,0.74848,0.38599
vscode,['brackets'],15,pbsa,0.61146,0.61755,0.74813,0.40336
vscode,['broadleaf'],15,pbsa,0.58413,0.53308,0.73885,0.30852
vscode,['camel'],15,pbsa,0.61135,0.53329,0.78098,0.35533
vscode,['corefx'],15,pbsa,0.62188,0.55423,0.80453,0.40356
vscode,['django'],15,pbsa,0.59276,0.64575,0.66204,0.33338
vscode,['elasticsearch'],15,pbsa,0.50282,0.32701,0.82993,0.19761
vscode,['fabric'],15,pbsa,0.63663,0.5783,0.81647,0.43882
vscode,['googleflutter'],15,pbsa,0.48638,0.26689,0.91539,0.25568
vscode,['homebrew'],15,pbsa,0.56683,0.39399,0.84693,0.28618
vscode,['jgroups'],15,pbsa,0.62151,0.62291,0.76777,0.43636
vscode,['neutron'],15,pbsa,0.60441,0.594,0.7678,0.40409
vscode,['node'],15,pbsa,0.57266,0.57945,0.71971,0.3444
vscode,['nova'],15,pbsa,0.55886,0.43492,0.84407,0.35077
vscode,['npm'],15,pbsa,0.57043,0.47094,0.79124,0.30331
vscode,['panda'],15,pbsa,0.6278,0.64237,0.74425,0.41397
vscode,['pytorch'],15,pbsa,0.58136,0.46798,0.81561,0.33151
vscode,['rails'],15,pbsa,0.57093,0.51987,0.75573,0.32835
vscode,['rust'],15,pbsa,0.60576,0.52054,0.81857,0.39169
vscode,['tensorflow'],15,pbsa,0.55925,0.57648,0.654,0.2507
vscode,['tomcat'],15,pbsa,0.57069,0.65489,0.6133,0.29163
vscode,['vscode'],15,pbsa,0.56675,0.39394,0.84685,0.28605
vscode,['wp-calypso'],15,pbsa,0.59586,0.4823,0.79599,0.31961
wp-calypso,['ansible'],15,pbsa,0.5354,0.39459,0.78248,0.18675
wp-calypso,['brackets'],15,pbsa,0.49128,0.48585,0.54451,0.05717
wp-calypso,['broadleaf'],15,pbsa,0.52092,0.37025,0.75999,0.17118
wp-calypso,['camel'],15,pbsa,0.55778,0.50386,0.65466,0.15923
wp-calypso,['corefx'],15,pbsa,0.45137,0.25874,0.8754,0.16048
wp-calypso,['django'],15,pbsa,0.50816,0.48014,0.55789,0.06884
wp-calypso,['elasticsearch'],15,pbsa,0.52776,0.41983,0.74667,0.16581
wp-calypso,['fabric'],15,pbsa,0.53785,0.47629,0.67015,0.14699
wp-calypso,['googleflutter'],15,pbsa,0.46081,0.28033,0.83823,0.13535
wp-calypso,['homebrew'],15,pbsa,0.50891,0.39485,0.76361,0.16488
wp-calypso,['jgroups'],15,pbsa,0.4663,0.28375,0.82775,0.15289
wp-calypso,['neutron'],15,pbsa,0.55936,0.4699,0.67411,0.18979
wp-calypso,['node'],15,pbsa,0.53453,0.40133,0.72792,0.18353
wp-calypso,['nova'],15,pbsa,0.51884,0.43055,0.64334,0.11225
wp-calypso,['npm'],15,pbsa,0.51419,0.39064,0.74488,0.13803
wp-calypso,['panda'],15,pbsa,0.50466,0.43985,0.64885,0.13595
wp-calypso,['pytorch'],15,pbsa,0.51119,0.37507,0.79226,0.165
wp-calypso,['rails'],15,pbsa,0.5295,0.47531,0.63049,0.12722
wp-calypso,['rust'],15,pbsa,0.45027,0.63654,0.3985,0.02546
wp-calypso,['tensorflow'],15,pbsa,0.53178,0.38242,0.81733,0.21461
wp-calypso,['tomcat'],15,pbsa,0.52549,0.40115,0.70477,0.15413
wp-calypso,['vscode'],15,pbsa,0.52377,0.42563,0.72632,0.15257
wp-calypso,['wp-calypso'],15,pbsa,0.50979,0.39747,0.76174,0.16529
so,['wp-calypso'],15,pbsa,0.50979,0.39747,0.76174,0.16529
